No,Q1,Q2,Q3,Q4,Q5,Q6,TD(s),SL
8610,1,0,0,0,1,0,3.2,3
8611,1,0,0,1,0,0,3.2,3
8612,1,0,1,0,0,0,3.2,3
8613,1,1,0,0,0,0,3.2,3
8614,0,0,0,0,1,1,3.3,3
8615,0,0,0,1,0,1,3.3,3
8616,0,0,0,1,1,0,3.3,3
8617,0,0,1,0,0,1,3.3,3
8618,0,0,1,0,1,0,3.3,3
8619,0,0,1,1,0,0,3.3,3
8620,0,1,0,0,0,1,3.3,3
8621,0,1,0,0,1,0,3.3,3
8622,0,1,0,1,0,0,3.3,3
8623,0,1,1,0,0,0,3.3,3
8624,1,0,0,0,0,1,3.3,3
8625,1,0,0,0,1,0,3.3,3
8626,1,0,0,1,0,0,3.3,3
8627,1,0,1,0,0,0,3.3,3
8628,1,1,0,0,0,0,3.3,3
8629,0,0,0,0,1,1,3.4,3
8630,0,0,0,1,0,1,3.4,3
8631,0,0,0,1,1,0,3.4,3
8632,0,0,1,0,0,1,3.4,3
8633,0,0,1,0,1,0,3.4,3
8634,0,0,1,1,0,0,3.4,3
8635,0,1,0,0,0,1,3.4,3
8636,0,1,0,0,1,0,3.4,3
8637,0,1,0,1,0,0,3.4,3
8638,0,1,1,0,0,0,3.4,3
8639,1,0,0,0,0,1,3.4,3
8640,1,0,0,0,1,0,3.4,3
8641,1,0,0,1,0,0,3.4,3
8642,1,0,1,0,0,0,3.4,3
8643,1,1,0,0,0,0,3.4,3
8644,0,0,0,0,1,1,3.5,3
8645,0,0,0,1,0,1,3.5,3
8646,0,0,0,1,1,0,3.5,3
8647,0,0,1,0,0,1,3.5,3
8648,0,0,1,0,1,0,3.5,3
8649,0,0,1,1,0,0,3.5,3
8650,0,1,0,0,0,1,3.5,3
8651,0,1,0,0,1,0,3.5,3
8652,0,1,0,1,0,0,3.5,3
8653,0,1,1,0,0,0,3.5,3
8654,1,0,0,0,0,1,3.5,3
8655,1,0,0,0,1,0,3.5,3
8656,1,0,0,1,0,0,3.5,3
8657,1,0,1,0,0,0,3.5,3
8658,1,1,0,0,0,0,3.5,3
8659,0,0,0,0,1,1,3.6,3
8660,0,0,0,1,0,1,3.6,3
8661,0,0,0,1,1,0,3.6,3
8662,0,0,1,0,0,1,3.6,3
8663,0,0,1,0,1,0,3.6,3
8664,0,0,1,1,0,0,3.6,3
8665,0,1,0,0,0,1,3.6,3
8666,0,1,0,0,1,0,3.6,3
8667,0,1,0,1,0,0,3.6,3
8668,0,1,1,0,0,0,3.6,3
8669,1,0,0,0,0,1,3.6,3
8670,1,0,0,0,1,0,3.6,3
8671,1,0,0,1,0,0,3.6,3
8672,1,0,1,0,0,0,3.6,3
8673,1,1,0,0,0,0,3.6,3
8674,0,0,0,0,1,1,3.7,3
8675,0,0,0,1,0,1,3.7,3
8676,0,0,0,1,1,0,3.7,3
8677,0,0,1,0,0,1,3.7,3
8678,0,0,1,0,1,0,3.7,3
8679,0,0,1,1,0,0,3.7,3
8680,0,1,0,0,0,1,3.7,3
8681,0,1,0,0,1,0,3.7,3
8682,0,1,0,1,0,0,3.7,3
8683,0,1,1,0,0,0,3.7,3
8684,1,0,0,0,0,1,3.7,3
8685,1,0,0,0,1,0,3.7,3
8686,1,0,0,1,0,0,3.7,3
8687,1,0,1,0,0,0,3.7,3
8688,1,1,0,0,0,0,3.7,3
8689,0,0,0,0,1,1,3.8,3
8690,0,0,0,1,0,1,3.8,3
8691,0,0,0,1,1,0,3.8,3
8692,0,0,1,0,0,1,3.8,3
8693,0,0,1,0,1,0,3.8,3
8694,0,0,1,1,0,0,3.8,3
8695,0,1,0,0,0,1,3.8,3
8696,0,1,0,0,1,0,3.8,3
8697,0,1,0,1,0,0,3.8,3
8698,0,1,1,0,0,0,3.8,3
8699,1,0,0,0,0,1,3.8,3
8700,1,0,0,0,1,0,3.8,3
8701,1,0,0,1,0,0,3.8,3
8702,1,0,1,0,0,0,3.8,3
8703,1,1,0,0,0,0,3.8,3
8704,0,0,0,0,1,1,3.9,3
8705,0,0,0,1,0,1,3.9,3
8706,0,0,0,1,1,0,3.9,3
8707,0,0,1,0,0,1,3.9,3
8708,0,0,1,0,1,0,3.9,3
8709,0,0,1,1,0,0,3.9,3
8710,0,1,0,0,0,1,3.9,3
8711,0,1,0,0,1,0,3.9,3
8712,0,1,0,1,0,0,3.9,3
8713,0,1,1,0,0,0,3.9,3
8714,1,0,0,0,0,1,3.9,3
8715,1,0,0,0,1,0,3.9,3
8716,1,0,0,1,0,0,3.9,3
8717,1,0,1,0,0,0,3.9,3
8718,1,1,0,0,0,0,3.9,3
8719,0,0,0,0,1,1,4,3
8720,0,0,0,1,0,1,4,3
8721,0,0,0,1,1,0,4,3
8722,0,0,1,0,0,1,4,3
8723,0,0,1,0,1,0,4,3
8724,0,0,1,1,0,0,4,3
8725,0,1,0,0,0,1,4,3
8726,0,1,0,0,1,0,4,3
8727,0,1,0,1,0,0,4,3
8728,0,1,1,0,0,0,4,3
8729,1,0,0,0,0,1,4,3
8730,1,0,0,0,1,0,4,3
8731,1,0,0,1,0,0,4,3
8732,1,0,1,0,0,0,4,3
8733,1,1,0,0,0,0,4,3
8734,0,0,0,0,1,1,4.1,3
8735,0,0,0,1,0,1,4.1,3
8736,0,0,0,1,1,0,4.1,3
8737,0,0,1,0,0,1,4.1,3
8738,0,0,1,0,1,0,4.1,3
8739,0,0,1,1,0,0,4.1,3
8740,0,1,0,0,0,1,4.1,3
8741,0,1,0,0,1,0,4.1,3
8742,0,1,0,1,0,0,4.1,3
8743,0,1,1,0,0,0,4.1,3
8744,1,0,0,0,0,1,4.1,3
8745,1,0,0,0,1,0,4.1,3
8746,1,0,0,1,0,0,4.1,3
8747,1,0,1,0,0,0,4.1,3
8748,1,1,0,0,0,0,4.1,3
8749,0,0,0,0,1,1,4.2,3
8750,0,0,0,1,0,1,4.2,3
8751,0,0,0,1,1,0,4.2,3
8752,0,0,1,0,0,1,4.2,3
8753,0,0,1,0,1,0,4.2,3
8754,0,0,1,1,0,0,4.2,3
8755,0,1,0,0,0,1,4.2,3
8756,0,1,0,0,1,0,4.2,3
8757,0,1,0,1,0,0,4.2,3
8758,0,1,1,0,0,0,4.2,3
8759,1,0,0,0,0,1,4.2,3
8760,1,0,0,0,1,0,4.2,3
8761,1,0,0,1,0,0,4.2,3
8762,1,0,1,0,0,0,4.2,3
8763,1,1,0,0,0,0,4.2,3
8764,0,0,0,0,1,1,4.3,3
8765,0,0,0,1,0,1,4.3,3
8766,0,0,0,1,1,0,4.3,3
8767,0,0,1,0,0,1,4.3,3
8768,0,0,1,0,1,0,4.3,3
8769,0,0,1,1,0,0,4.3,3
8770,0,1,0,0,0,1,4.3,3
8771,0,1,0,0,1,0,4.3,3
8772,0,1,0,1,0,0,4.3,3
8773,0,1,1,0,0,0,4.3,3
8774,1,0,0,0,0,1,4.3,3
8775,1,0,0,0,1,0,4.3,3
8776,1,0,0,1,0,0,4.3,3
8777,1,0,1,0,0,0,4.3,3
8778,1,1,0,0,0,0,4.3,3
8779,0,0,0,0,1,1,4.4,3
8780,0,0,0,1,0,1,4.4,3
8781,0,0,0,1,1,0,4.4,3
8782,0,0,1,0,0,1,4.4,3
8783,0,0,1,0,1,0,4.4,3
8784,0,0,1,1,0,0,4.4,3
8785,0,1,0,0,0,1,4.4,3
8786,0,1,0,0,1,0,4.4,3
8787,0,1,0,1,0,0,4.4,3
8788,0,1,1,0,0,0,4.4,3
8789,1,0,0,0,0,1,4.4,3
8790,1,0,0,0,1,0,4.4,3
8791,1,0,0,1,0,0,4.4,3
8792,1,0,1,0,0,0,4.4,3
8793,1,1,0,0,0,0,4.4,3
8794,0,0,0,0,1,1,4.5,3
8795,0,0,0,1,0,1,4.5,3
8796,0,0,0,1,1,0,4.5,3
8797,0,0,1,0,0,1,4.5,3
8798,0,0,1,0,1,0,4.5,3
8799,0,0,1,1,0,0,4.5,3
8800,0,1,0,0,0,1,4.5,3
8801,0,1,0,0,1,0,4.5,3
8802,0,1,0,1,0,0,4.5,3
8803,0,1,1,0,0,0,4.5,3
8804,1,0,0,0,0,1,4.5,3
8805,1,0,0,0,1,0,4.5,3
8806,1,0,0,1,0,0,4.5,3
8807,1,0,1,0,0,0,4.5,3
8808,1,1,0,0,0,0,4.5,3
8809,0,0,0,0,1,1,4.6,3
8810,0,0,0,1,0,1,4.6,3
8811,0,0,0,1,1,0,4.6,3
8812,0,0,1,0,0,1,4.6,3
8813,0,0,1,0,1,0,4.6,3
8814,0,0,1,1,0,0,4.6,3
8815,0,1,0,0,0,1,4.6,3
8816,0,1,0,0,1,0,4.6,3
8817,0,1,0,1,0,0,4.6,3
8818,0,1,1,0,0,0,4.6,3
8819,1,0,0,0,0,1,4.6,3
8820,1,0,0,0,1,0,4.6,3
8821,1,0,0,1,0,0,4.6,3
8822,1,0,1,0,0,0,4.6,3
8823,1,1,0,0,0,0,4.6,3
8824,0,0,0,0,1,1,4.7,3
8825,0,0,0,1,0,1,4.7,3
8826,0,0,0,1,1,0,4.7,3
8827,0,0,1,0,0,1,4.7,3
8828,0,0,1,0,1,0,4.7,3
8829,0,0,1,1,0,0,4.7,3
8830,0,1,0,0,0,1,4.7,3
8831,0,1,0,0,1,0,4.7,3
8832,0,1,0,1,0,0,4.7,3
8833,0,1,1,0,0,0,4.7,3
8834,1,0,0,0,0,1,4.7,3
8835,1,0,0,0,1,0,4.7,3
8836,1,0,0,1,0,0,4.7,3
8837,1,0,1,0,0,0,4.7,3
8838,1,1,0,0,0,0,4.7,3
8839,0,0,0,0,1,1,4.8,3
8840,0,0,0,1,0,1,4.8,3
8841,0,0,0,1,1,0,4.8,3
8842,0,0,1,0,0,1,4.8,3
8843,0,0,1,0,1,0,4.8,3
8844,0,0,1,1,0,0,4.8,3
8845,0,1,0,0,0,1,4.8,3
8846,0,1,0,0,1,0,4.8,3
8847,0,1,0,1,0,0,4.8,3
8848,0,1,1,0,0,0,4.8,3
8849,1,0,0,0,0,1,4.8,3
8850,1,0,0,0,1,0,4.8,3
8851,1,0,0,1,0,0,4.8,3
8852,1,0,1,0,0,0,4.8,3
8853,1,1,0,0,0,0,4.8,3
8854,0,0,0,0,1,1,4.9,3
8855,0,0,0,1,0,1,4.9,3
8856,0,0,0,1,1,0,4.9,3
8857,0,0,1,0,0,1,4.9,3
8858,0,0,1,0,1,0,4.9,3
8859,0,0,1,1,0,0,4.9,3
8860,0,1,0,0,0,1,4.9,3
8861,0,1,0,0,1,0,4.9,3
8862,0,1,0,1,0,0,4.9,3
8863,0,1,1,0,0,0,4.9,3
8864,1,0,0,0,0,1,4.9,3
8865,1,0,0,0,1,0,4.9,3
8866,1,0,0,1,0,0,4.9,3
8867,1,0,1,0,0,0,4.9,3
8868,1,1,0,0,0,0,4.9,3
8869,0,0,0,0,1,1,5,3
8870,0,0,0,1,0,1,5,3
8871,0,0,0,1,1,0,5,3
8872,0,0,1,0,0,1,5,3
8873,0,0,1,0,1,0,5,3
8874,0,0,1,1,0,0,5,3
8875,0,1,0,0,0,1,5,3
8876,0,1,0,0,1,0,5,3
8877,0,1,0,1,0,0,5,3
8878,0,1,1,0,0,0,5,3
8879,1,0,0,0,0,1,5,3
8880,1,0,0,0,1,0,5,3
8881,1,0,0,1,0,0,5,3
8882,1,0,1,0,0,0,5,3
8883,1,1,0,0,0,0,5,3
8884,0,0,0,0,1,1,6,3
8885,0,0,0,1,0,1,6,3
8886,0,0,0,1,1,0,6,3
8887,0,0,1,0,0,1,6,3
8888,0,0,1,0,1,0,6,3
8889,0,0,1,1,0,0,6,3
8890,0,1,0,0,0,1,6,3
8891,0,1,0,0,1,0,6,3
8892,0,1,0,1,0,0,6,3
8893,0,1,1,0,0,0,6,3
8894,1,0,0,0,0,1,6,3
8895,1,0,0,0,1,0,6,3
8896,1,0,0,1,0,0,6,3
8897,1,0,1,0,0,0,6,3
8898,1,1,0,0,0,0,6,3
8899,0,0,0,0,1,1,7,3
8900,0,0,0,1,0,1,7,3
8901,0,0,0,1,1,0,7,3
8902,0,0,1,0,0,1,7,3
8903,0,0,1,0,1,0,7,3
8904,0,0,1,1,0,0,7,3
8905,0,1,0,0,0,1,7,3
8906,0,1,0,0,1,0,7,3
8907,0,1,0,1,0,0,7,3
8908,0,1,1,0,0,0,7,3
8909,1,0,0,0,0,1,7,3
8910,1,0,0,0,1,0,7,3
8911,1,0,0,1,0,0,7,3
8912,1,0,1,0,0,0,7,3
8913,1,1,0,0,0,0,7,3
8914,0,0,0,0,1,1,8,3
8915,0,0,0,1,0,1,8,3
8916,0,0,0,1,1,0,8,3
8917,0,0,1,0,0,1,8,3
8918,0,0,1,0,1,0,8,3
8919,0,0,1,1,0,0,8,3
8920,0,1,0,0,0,1,8,3
8921,0,1,0,0,1,0,8,3
8922,0,1,0,1,0,0,8,3
8923,0,1,1,0,0,0,8,3
8924,1,0,0,0,0,1,8,3
8925,1,0,0,0,1,0,8,3
8926,1,0,0,1,0,0,8,3
8927,1,0,1,0,0,0,8,3
8928,1,1,0,0,0,0,8,3
8929,0,0,0,0,1,1,9,3
8930,0,0,0,1,0,1,9,3
8931,0,0,0,1,1,0,9,3
8932,0,0,1,0,0,1,9,3
8933,0,0,1,0,1,0,9,3
8934,0,0,1,1,0,0,9,3
8935,0,1,0,0,0,1,9,3
8936,0,1,0,0,1,0,9,3
8937,0,1,0,1,0,0,9,3
8938,0,1,1,0,0,0,9,3
8939,1,0,0,0,0,1,9,3
8940,1,0,0,0,1,0,9,3
8941,1,0,0,1,0,0,9,3
8942,1,0,1,0,0,0,9,3
8943,1,1,0,0,0,0,9,3
8944,0,0,0,0,1,1,10,3
8945,0,0,0,1,0,1,10,3
8946,0,0,0,1,1,0,10,3
8947,0,0,1,0,0,1,10,3
8948,0,0,1,0,1,0,10,3
8949,0,0,1,1,0,0,10,3
8950,0,1,0,0,0,1,10,3
8951,0,1,0,0,1,0,10,3
8952,0,1,0,1,0,0,10,3
8953,0,1,1,0,0,0,10,3
8954,1,0,0,0,0,1,10,3
8955,1,0,0,0,1,0,10,3
8956,1,0,0,1,0,0,10,3
8957,1,0,1,0,0,0,10,3
8958,1,1,0,0,0,0,10,3
8959,0,0,0,0,1,1,11,3
8960,0,0,0,1,0,1,11,3
8961,0,0,0,1,1,0,11,3
8962,0,0,1,0,0,1,11,3
8963,0,0,1,0,1,0,11,3
8964,0,0,1,1,0,0,11,3
8965,0,1,0,0,0,1,11,3
8966,0,1,0,0,1,0,11,3
8967,0,1,0,1,0,0,11,3
8968,0,1,1,0,0,0,11,3
8969,1,0,0,0,0,1,11,3
8970,1,0,0,0,1,0,11,3
8971,1,0,0,1,0,0,11,3
8972,1,0,1,0,0,0,11,3
8973,1,1,0,0,0,0,11,3
8974,0,0,0,0,1,1,12,3
8975,0,0,0,1,0,1,12,3
8976,0,0,0,1,1,0,12,3
8977,0,0,1,0,0,1,12,3
8978,0,0,1,0,1,0,12,3
8979,0,0,1,1,0,0,12,3
8980,0,1,0,0,0,1,12,3
8981,0,1,0,0,1,0,12,3
8982,0,1,0,1,0,0,12,3
8983,0,1,1,0,0,0,12,3
8984,1,0,0,0,0,1,12,3
8985,1,0,0,0,1,0,12,3
8986,1,0,0,1,0,0,12,3
8987,1,0,1,0,0,0,12,3
8988,1,1,0,0,0,0,12,3
8989,0,0,0,0,1,1,13,3
8990,0,0,0,1,0,1,13,3
8991,0,0,0,1,1,0,13,3
8992,0,0,1,0,0,1,13,3
8993,0,0,1,0,1,0,13,3
8994,0,0,1,1,0,0,13,3
8995,0,1,0,0,0,1,13,3
8996,0,1,0,0,1,0,13,3
8997,0,1,0,1,0,0,13,3
8998,0,1,1,0,0,0,13,3
8999,1,0,0,0,0,1,13,3
9000,1,0,0,0,1,0,13,3
9001,1,0,0,1,0,0,13,3
9002,1,0,1,0,0,0,13,3
9003,1,1,0,0,0,0,13,3
9004,0,0,0,0,1,1,14,3
9005,0,0,0,1,0,1,14,3
9006,0,0,0,1,1,0,14,3
9007,0,0,1,0,0,1,14,3
9008,0,0,1,0,1,0,14,3
9009,0,0,1,1,0,0,14,3
9010,0,1,0,0,0,1,14,3
9011,0,1,0,0,1,0,14,3
9012,0,1,0,1,0,0,14,3
9013,0,1,1,0,0,0,14,3
9014,1,0,0,0,0,1,14,3
9015,1,0,0,0,1,0,14,3
9016,1,0,0,1,0,0,14,3
9017,1,0,1,0,0,0,14,3
9018,1,1,0,0,0,0,14,3
9019,0,0,0,0,1,1,15,3
9020,0,0,0,1,0,1,15,3
9021,0,0,0,1,1,0,15,3
9022,0,0,1,0,0,1,15,3
9023,0,0,1,0,1,0,15,3
9024,0,0,1,1,0,0,15,3
9025,0,1,0,0,0,1,15,3
9026,0,1,0,0,1,0,15,3
9027,0,1,0,1,0,0,15,3
9028,0,1,1,0,0,0,15,3
9029,1,0,0,0,0,1,15,3
9030,1,0,0,0,1,0,15,3
9031,1,0,0,1,0,0,15,3
9032,1,0,1,0,0,0,15,3
9033,1,1,0,0,0,0,15,3
9034,0,0,0,0,1,1,16,3
9035,0,0,0,1,0,1,16,3
9036,0,0,0,1,1,0,16,3
9037,0,0,1,0,0,1,16,3
9038,0,0,1,0,1,0,16,3
9039,0,0,1,1,0,0,16,3
9040,0,1,0,0,0,1,16,3
9041,0,1,0,0,1,0,16,3
9042,0,1,0,1,0,0,16,3
9043,0,1,1,0,0,0,16,3
9044,1,0,0,0,0,1,16,3
9045,1,0,0,0,1,0,16,3
9046,1,0,0,1,0,0,16,3
9047,1,0,1,0,0,0,16,3
9048,1,1,0,0,0,0,16,3
9049,0,0,0,0,1,1,17,3
9050,0,0,0,1,0,1,17,3
9051,0,0,0,1,1,0,17,3
9052,0,0,1,0,0,1,17,3
9053,0,0,1,0,1,0,17,3
9054,0,0,1,1,0,0,17,3
9055,0,1,0,0,0,1,17,3
9056,0,1,0,0,1,0,17,3
9057,0,1,0,1,0,0,17,3
9058,0,1,1,0,0,0,17,3
9059,1,0,0,0,0,1,17,3
9060,1,0,0,0,1,0,17,3
9061,1,0,0,1,0,0,17,3
9062,1,0,1,0,0,0,17,3
9063,1,1,0,0,0,0,17,3
9064,0,0,0,0,1,1,1,3
9065,0,0,0,1,0,1,1,3
9066,0,0,0,1,1,0,1,3
9067,0,0,1,0,0,1,1,3
9068,0,0,1,0,1,0,1,3
9069,0,0,1,1,0,0,1,3
9070,0,1,0,0,0,1,1,3
9071,0,1,0,0,1,0,1,3
9072,0,1,0,1,0,0,1,3
9073,0,1,1,0,0,0,1,3
9074,1,0,0,0,0,1,1,3
9075,1,0,0,0,1,0,1,3
9076,1,0,0,1,0,0,1,3
9077,1,0,1,0,0,0,1,3
9078,1,1,0,0,0,0,1,3
9079,0,0,0,0,1,1,1.1,3
9080,0,0,0,1,0,1,1.1,3
9081,0,0,0,1,1,0,1.1,3
9082,0,0,1,0,0,1,1.1,3
9083,0,0,1,0,1,0,1.1,3
9084,0,0,1,1,0,0,1.1,3
9085,0,1,0,0,0,1,1.1,3
9086,0,1,0,0,1,0,1.1,3
9087,0,1,0,1,0,0,1.1,3
9088,0,1,1,0,0,0,1.1,3
9089,1,0,0,0,0,1,1.1,3
9090,1,0,0,0,1,0,1.1,3
9091,1,0,0,1,0,0,1.1,3
9092,1,0,1,0,0,0,1.1,3
9093,1,1,0,0,0,0,1.1,3
9094,0,0,0,0,1,1,1.2,3
9095,0,0,0,1,0,1,1.2,3
9096,0,0,0,1,1,0,1.2,3
9097,0,0,1,0,0,1,1.2,3
9098,0,0,1,0,1,0,1.2,3
9099,0,0,1,1,0,0,1.2,3
9100,0,1,0,0,0,1,1.2,3
9101,0,1,0,0,1,0,1.2,3
9102,0,1,0,1,0,0,1.2,3
9103,0,1,1,0,0,0,1.2,3
9104,1,0,0,0,0,1,1.2,3
9105,1,0,0,0,1,0,1.2,3
9106,1,0,0,1,0,0,1.2,3
9107,1,0,1,0,0,0,1.2,3
9108,1,1,0,0,0,0,1.2,3
9109,0,0,0,0,1,1,1.3,3
9110,0,0,0,1,0,1,1.3,3
9111,0,0,0,1,1,0,1.3,3
9112,0,0,1,0,0,1,1.3,3
9113,0,0,1,0,1,0,1.3,3
9114,0,0,1,1,0,0,1.3,3
9115,0,1,0,0,0,1,1.3,3
9116,0,1,0,0,1,0,1.3,3
9117,0,1,0,1,0,0,1.3,3
9118,0,1,1,0,0,0,1.3,3
9119,1,0,0,0,0,1,1.3,3
9120,1,0,0,0,1,0,1.3,3
9121,1,0,0,1,0,0,1.3,3
9122,1,0,1,0,0,0,1.3,3
9123,1,1,0,0,0,0,1.3,3
9124,0,0,0,0,1,1,1.4,3
9125,0,0,0,1,0,1,1.4,3
9126,0,0,0,1,1,0,1.4,3
9127,0,0,1,0,0,1,1.4,3
9128,0,0,1,0,1,0,1.4,3
9129,0,0,1,1,0,0,1.4,3
9130,0,1,0,0,0,1,1.4,3
9131,0,1,0,0,1,0,1.4,3
9132,0,1,0,1,0,0,1.4,3
9133,0,1,1,0,0,0,1.4,3
9134,1,0,0,0,0,1,1.4,3
9135,1,0,0,0,1,0,1.4,3
9136,1,0,0,1,0,0,1.4,3
9137,1,0,1,0,0,0,1.4,3
9138,1,1,0,0,0,0,1.4,3
9139,0,0,0,0,1,1,1.5,3
9140,0,0,0,1,0,1,1.5,3
9141,0,0,0,1,1,0,1.5,3
9142,0,0,1,0,0,1,1.5,3
9143,0,0,1,0,1,0,1.5,3
9144,0,0,1,1,0,0,1.5,3
9145,0,1,0,0,0,1,1.5,3
9146,0,1,0,0,1,0,1.5,3
9147,0,1,0,1,0,0,1.5,3
9148,0,1,1,0,0,0,1.5,3
9149,1,0,0,0,0,1,1.5,3
9150,1,0,0,0,1,0,1.5,3
9151,1,0,0,1,0,0,1.5,3
9152,1,0,1,0,0,0,1.5,3
9153,1,1,0,0,0,0,1.5,3
9154,0,0,0,0,1,1,1.6,3
9155,0,0,0,1,0,1,1.6,3
9156,0,0,0,1,1,0,1.6,3
9157,0,0,1,0,0,1,1.6,3
9158,0,0,1,0,1,0,1.6,3
9159,0,0,1,1,0,0,1.6,3
9160,0,1,0,0,0,1,1.6,3
9161,0,1,0,0,1,0,1.6,3
9162,0,1,0,1,0,0,1.6,3
9163,0,1,1,0,0,0,1.6,3
9164,1,0,0,0,0,1,1.6,3
9165,1,0,0,0,1,0,1.6,3
9166,1,0,0,1,0,0,1.6,3
9167,1,0,1,0,0,0,1.6,3
9168,1,1,0,0,0,0,1.6,3
9169,0,0,0,0,1,1,1.7,3
9170,0,0,0,1,0,1,1.7,3
9171,0,0,0,1,1,0,1.7,3
9172,0,0,1,0,0,1,1.7,3
9173,0,0,1,0,1,0,1.7,3
9174,0,0,1,1,0,0,1.7,3
9175,0,1,0,0,0,1,1.7,3
9176,0,1,0,0,1,0,1.7,3
9177,0,1,0,1,0,0,1.7,3
9178,0,1,1,0,0,0,1.7,3
9179,1,0,0,0,0,1,1.7,3
9180,1,0,0,0,1,0,1.7,3
9181,1,0,0,1,0,0,1.7,3
9182,1,0,1,0,0,0,1.7,3
9183,1,1,0,0,0,0,1.7,3
9184,0,0,0,0,1,1,1.8,3
9185,0,0,0,1,0,1,1.8,3
9186,0,0,0,1,1,0,1.8,3
9187,0,0,1,0,0,1,1.8,3
9188,0,0,1,0,1,0,1.8,3
9189,0,0,1,1,0,0,1.8,3
9190,0,1,0,0,0,1,1.8,3
9191,0,1,0,0,1,0,1.8,3
9192,0,1,0,1,0,0,1.8,3
9193,0,1,1,0,0,0,1.8,3
9194,1,0,0,0,0,1,1.8,3
9195,1,0,0,0,1,0,1.8,3
9196,1,0,0,1,0,0,1.8,3
9197,1,0,1,0,0,0,1.8,3
9198,1,1,0,0,0,0,1.8,3
9199,0,0,0,0,1,1,1.9,3
9200,0,0,0,1,0,1,1.9,3
9201,0,0,0,1,1,0,1.9,3
9202,0,0,1,0,0,1,1.9,3
9203,0,0,1,0,1,0,1.9,3
9204,0,0,1,1,0,0,1.9,3
9205,0,1,0,0,0,1,1.9,3
9206,0,1,0,0,1,0,1.9,3
9207,0,1,0,1,0,0,1.9,3
9208,0,1,1,0,0,0,1.9,3
9209,1,0,0,0,0,1,1.9,3
9210,1,0,0,0,1,0,1.9,3
9211,1,0,0,1,0,0,1.9,3
9212,1,0,1,0,0,0,1.9,3
9213,1,1,0,0,0,0,1.9,3
9214,0,0,0,0,1,1,2,3
9215,0,0,0,1,0,1,2,3
9216,0,0,0,1,1,0,2,3
9217,0,0,1,0,0,1,2,3
9218,0,0,1,0,1,0,2,3
9219,0,0,1,1,0,0,2,3
9220,0,1,0,0,0,1,2,3
9221,0,1,0,0,1,0,2,3
9222,0,1,0,1,0,0,2,3
9223,0,1,1,0,0,0,2,3
9224,1,0,0,0,0,1,2,3
9225,1,0,0,0,1,0,2,3
9226,1,0,0,1,0,0,2,3
9227,1,0,1,0,0,0,2,3
9228,1,1,0,0,0,0,2,3
9229,0,0,0,0,1,1,2.1,3
9230,0,0,0,1,0,1,2.1,3
9231,0,0,0,1,1,0,2.1,3
9232,0,0,1,0,0,1,2.1,3
9233,0,0,1,0,1,0,2.1,3
9234,0,0,1,1,0,0,2.1,3
9235,0,1,0,0,0,1,2.1,3
9236,0,1,0,0,1,0,2.1,3
9237,0,1,0,1,0,0,2.1,3
9238,0,1,1,0,0,0,2.1,3
9239,1,0,0,0,0,1,2.1,3
9240,1,0,0,0,1,0,2.1,3
9241,1,0,0,1,0,0,2.1,3
9242,1,0,1,0,0,0,2.1,3
9243,1,1,0,0,0,0,2.1,3
9244,0,0,0,0,1,1,2.2,3
9245,0,0,0,1,0,1,2.2,3
9246,0,0,0,1,1,0,2.2,3
9247,0,0,1,0,0,1,2.2,3
9248,0,0,1,0,1,0,2.2,3
9249,0,0,1,1,0,0,2.2,3
9250,0,1,0,0,0,1,2.2,3
9251,0,1,0,0,1,0,2.2,3
9252,0,1,0,1,0,0,2.2,3
9253,0,1,1,0,0,0,2.2,3
9254,1,0,0,0,0,1,2.2,3
9255,1,0,0,0,1,0,2.2,3
9256,1,0,0,1,0,0,2.2,3
9257,1,0,1,0,0,0,2.2,3
9258,1,1,0,0,0,0,2.2,3
9259,0,0,0,0,1,1,2.3,3
9260,0,0,0,1,0,1,2.3,3
9261,0,0,0,1,1,0,2.3,3
9262,0,0,1,0,0,1,2.3,3
9263,0,0,1,0,1,0,2.3,3
9264,0,0,1,1,0,0,2.3,3
9265,0,1,0,0,0,1,2.3,3
9266,0,1,0,0,1,0,2.3,3
9267,0,1,0,1,0,0,2.3,3
9268,0,1,1,0,0,0,2.3,3
9269,1,0,0,0,0,1,2.3,3
9270,1,0,0,0,1,0,2.3,3
9271,1,0,0,1,0,0,2.3,3
9272,1,0,1,0,0,0,2.3,3
9273,1,1,0,0,0,0,2.3,3
9274,0,0,0,0,1,1,2.4,3
9275,0,0,0,1,0,1,2.4,3
9276,0,0,0,1,1,0,2.4,3
9277,0,0,1,0,0,1,2.4,3
9278,0,0,1,0,1,0,2.4,3
9279,0,0,1,1,0,0,2.4,3
9280,0,1,0,0,0,1,2.4,3
9281,0,1,0,0,1,0,2.4,3
9282,0,1,0,1,0,0,2.4,3
9283,0,1,1,0,0,0,2.4,3
9284,1,0,0,0,0,1,2.4,3
9285,1,0,0,0,1,0,2.4,3
9286,1,0,0,1,0,0,2.4,3
9287,1,0,1,0,0,0,2.4,3
9288,1,1,0,0,0,0,2.4,3
9289,0,0,0,0,1,1,2.5,3
9290,0,0,0,1,0,1,2.5,3
9291,0,0,0,1,1,0,2.5,3
9292,0,0,1,0,0,1,2.5,3
9293,0,0,1,0,1,0,2.5,3
9294,0,0,1,1,0,0,2.5,3
9295,0,1,0,0,0,1,2.5,3
9296,0,1,0,0,1,0,2.5,3
